,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,Data,Produto,,Código,Movimentação,,,Qtd
,28/02/2024 20:33,Zumbitos Bacon 70g,,215,Venda,,,-1
,28/02/2024 20:27,Stella Latão,,7,Venda,,,-2
,28/02/2024 20:19,Itaipava Latão,,28,Venda,,,-1
,28/02/2024 19:07,Coca Cola 350ml,,55,Venda,,,-1
,28/02/2024 19:07,Coca Cola Zero 350ml,,56,Venda,,,-1
,28/02/2024 19:07,Guaraná UAI 2L,,176,Venda,,,-1
,28/02/2024 19:01,Brahma Latão,,19,Venda,,,-1
,28/02/2024 19:00,Cachaça Chora Rita,,113,Venda,,,-1
,28/02/2024 18:54,Coca Cola 2L,,58,Venda,,,-1
,28/02/2024 17:54,Rothmans Global,,177,Venda,,,-1
,,,,,,,,
,11,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/02/2024 17:44,Itaipava Latão,,28,Venda,,,-1
,28/02/2024 17:44,Coca Cola 350ml,,55,Venda,,,-1
,28/02/2024 17:23,Itaipava Latão,,28,Venda,,,-6
,28/02/2024 16:37,Coca Cola 2L,,58,Venda,,,-1
,28/02/2024 15:59,Itaipava Latão,,28,Venda,,,-1
,28/02/2024 01:36,Brahma Latão,,19,Venda,,,-1
,28/02/2024 01:20,Itaipava 1L,,29,Venda,,,-1
,28/02/2024 01:12,Guaraná UAI 2L,,176,Venda,,,-1
,28/02/2024 01:11,Monster Ultra 473ml,,73,Venda,,,-1
,28/02/2024 01:11,Brahma Latão,,19,Venda,,,-2
,,,,,,,,
,12,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/02/2024 01:03,Gelo de Coco,,118,Venda,,,-6
,28/02/2024 01:02,Rothmans Global,,177,Venda,,,-1
,28/02/2024 00:59,Heineken Latão,,3,Venda,,,-4
,28/02/2024 00:13,Itaipava 1L,,29,Venda,,,-1
,28/02/2024 00:06,Fanta Uva 2L,,65,Venda,,,-1
,28/02/2024 00:02,Start 2L,,71,Venda,,,-1
,28/02/2024 00:02,Itaipava Latão,,28,Venda,,,-12
,27/02/2024 23:43,Rothmans Global,,177,Venda,,,-1
,27/02/2024 23:31,Corote Ice Sex on the Beach,,153,Venda,,,-1
,27/02/2024 23:31,Corote Ice Pink,,80,Venda,,,-1
,,,,,,,,
,13,, / 222,,,,"Gerado em 03/04/24
22:00:22",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/02/2024 23:31,Pirulito,,93,Venda,,,-2
,27/02/2024 23:31,Doritos 140g,,82,Venda,,,-1
,27/02/2024 23:31,Amstel Latão,,26,Venda,,,-5
