,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 22:44,Whisky Ballantine's 1L,,104,Corrigiu,,,3
,30/12/2023 22:43,Start 2L,,71,Corrigiu,,,33
,30/12/2023 22:43,Chandon Brut Reserve 750ml,,183,Corrigiu,,,0
,30/12/2023 22:43,Chandon Brut Reserve 750ml,,183,Produto,,,+0
,30/12/2023 22:35,Coca Cola Zero 2L,,57,Venda,,,-1
,30/12/2023 22:35,Spaten Latão,,11,Venda,,,-12
,30/12/2023 22:30,Sprite 2L,,146,Venda,,,-1
,,,,,,,,
,7,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 22:30,Coca Cola 2L,,58,Venda,,,-2
,30/12/2023 22:27,Guaraná UAI 2L,,176,Venda,,,-1
,30/12/2023 22:27,Rothmans Azul,,46,Venda,,,-1
,30/12/2023 22:27,Lucky Strike Double Fresh,,44,Venda,,,-1
,30/12/2023 21:57,Trident Menta,,98,Venda,,,-1
,30/12/2023 21:57,Whisky Black Fire 1L,,105,Venda,,,-1
,30/12/2023 21:57,Amstel Latão,,26,Venda,,,-12
,30/12/2023 21:38,Corote Ice Sex on the Beach,,153,Venda,,,-6
,30/12/2023 21:38,Vodka Smirnoff 1L,,108,Venda,,,-1
,30/12/2023 21:38,Baly Tropical 2L,,167,Venda,,,-2
,,,,,,,,
,8,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 21:38,Gelo de Maracujá,,179,Venda,,,-5
,30/12/2023 21:38,Gelo de Morango,,119,Venda,,,-5
,30/12/2023 21:38,Gelo de Melancia,,121,Venda,,,-3
,30/12/2023 21:38,Gelo de Maçã Verde,,120,Venda,,,-2
,30/12/2023 21:38,Gelo de Coco,,118,Venda,,,-5
,30/12/2023 21:31,Amstel Latão,,26,Venda,,,-3
,30/12/2023 21:28,Stella 600ml (c/casco),,9,Venda,,,-2
,30/12/2023 21:28,Água c/gás 510ml,,35,Venda,,,-1
,30/12/2023 21:28,Cheetos Onda 45g,,90,Venda,,,-1
,30/12/2023 21:25,Cheetos Onda 45g,,90,Venda,,,-1
,,,,,,,,
,9,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 21:08,Itaipava 1L,,29,Venda,,,-1
,30/12/2023 20:40,Itaipava Latão,,28,Venda,,,-6
,30/12/2023 20:40,Rothmans Global,,177,Venda,,,-1
,30/12/2023 20:40,Isqueiro Mini,,49,Venda,,,-1
,30/12/2023 19:56,Itaipava 1L,,29,Venda,,,-2
,30/12/2023 19:28,Brahma Latão,,19,Venda,,,-1
,30/12/2023 19:28,Amstel Latão,,26,Venda,,,-1
,30/12/2023 18:49,Petra Latão,,30,Venda,,,-5
,30/12/2023 18:37,Rothmans Vermelho,,47,Venda,,,-1
,30/12/2023 18:35,Itaipava Latão,,28,Venda,,,-3
,,,,,,,,
,10,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 18:00,Água c/gás 510ml,,35,Venda,,,-1
,30/12/2023 17:33,Rothmans Azul,,46,Venda,,,-1
,30/12/2023 17:32,Império Branca Latão,,31,Venda,,,-1
,30/12/2023 17:08,Coca Cola 350ml,,55,Venda,,,-1
,30/12/2023 17:08,Budweiser Latão,,17,Venda,,,-1
,30/12/2023 17:04,Heineken Long Neck,,1,Venda,,,-1
,30/12/2023 17:00,Itaipava Latão,,28,Venda,,,-6
,30/12/2023 16:56,Budweiser Latão,,17,Venda,,,-1
,30/12/2023 16:53,Gelo de Coco,,118,Venda,,,-10
,30/12/2023 16:53,Coca Cola 2L,,58,Venda,,,-1
,,,,,,,,
,11,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 16:33,Heineken Latão,,3,Venda,,,-8
,30/12/2023 16:31,"Guaraná Antarctica 1,5L",,181,Venda,,,-1
,30/12/2023 16:28,Seda BB,,53,Venda,,,-1
,30/12/2023 16:28,Piteira Slim,,51,Venda,,,-1
,30/12/2023 16:03,Dunhill Calton,,45,Venda,,,-1
,30/12/2023 16:03,Heineken Latão,,3,Venda,,,-2
,30/12/2023 15:30,Coca Cola Retornável 2L (s/casco),,59,Venda,,,-1
,30/12/2023 15:30,Fanta Uva 2L,,65,Venda,,,-1
,30/12/2023 15:30,Coca Cola 2L,,58,Venda,,,-1
,30/12/2023 15:17,Coca Cola Zero 2L,,57,Venda,,,-1
,,,,,,,,
,12,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,30/12/2023 15:17,Coca Cola 2L,,58,Venda,,,-1
,30/12/2023 14:55,Monster Original 473ml,,72,Venda,,,-1
,30/12/2023 14:55,Coca Cola 2L,,58,Venda,,,-1
,30/12/2023 14:52,Gelo 4Kg,,132,Venda,,,-1
,30/12/2023 14:33,Coca Cola Zero 2L,,57,Venda,,,-1
,30/12/2023 14:33,Itaipava Latão,,28,Venda,,,-3
